var_name_o,Gini_Statistic,Information_Value,Information_Value_Ordering,cluster,var_name,rsquared,rsquared_next,clus_next,rsquared_ratio,source
DSA2_197,9.31,0.042,493,Clus49,WOE_DSA2_197,0.9732523322,0.4135380259,Clus11,0.0456085287,fmcc
DSA2_195,9.444,0.043,443,Clus49,WOE_DSA2_195,0.9654807619,0.3565365869,Clus11,0.0536459998,fmcc
DSA2_199,9.548,0.045,394,Clus49,WOE_DSA2_199,0.9604931366,0.2812670856,Clus11,0.0549673774,fmcc
DSA2_198,9.419,0.043,444,Clus49,WOE_DSA2_198,0.9619682441,0.3508288724,Clus11,0.0585851008,fmcc
DSA2_200,9.538,0.045,388,Clus49,WOE_DSA2_200,0.9464618518,0.2845094605,Clus11,0.0748271923,fmcc
DSA2_196,9.581,0.045,383,Clus49,WOE_DSA2_196,0.9378235717,0.2549282577,Clus11,0.0834502569,fmcc
LSA_098,6.779,0.028,757,Clus49,WOE_LSA_098,0.6271365469,0.332779467,Clus11,0.5588309032,fmcc
LSA_090,8.715,0.034,623,Clus49,WOE_LSA_090,0.3308593793,0.1481000136,Clus11,0.7854685191,fmcc
POP5_342,0.88,0.001,1348,Clus50,WOE_POP5_342,0.8662573826,0.0188297804,Clus66,0.1363092914,fmcc
POP5_344,0.938,0.001,1346,Clus50,WOE_POP5_344,0.8657574165,0.0189724609,Clus66,0.1368387514,fmcc
POP5_343,1.798,0.004,1299,Clus50,WOE_POP5_343,0.7816299166,0.0143239438,Clus66,0.2215434594,fmcc
DSA_023,4.88,0.009,1185,Clus50,WOE_DSA_023,0.222326356,0.0527921347,Clus69,0.8210168776,fmcc
KBS3_049,4.88,0.009,1186,Clus50,WOE_KBS3_049,0.222326356,0.0527921347,Clus69,0.8210168776,fmcc
KBS5_027,2.829,0.025,802,Clus51,WOE_KBS5_027,0.8398661898,0.0650583452,Clus08,0.171276795,fmcc
DSA2_377,2.831,0.025,800,Clus51,WOE_DSA2_377,0.8382699606,0.0653145657,Clus08,0.1730315178,fmcc
OVF_032,3.357,0.015,1056,Clus51,WOE_OVF_032,0.691061527,0.0674808469,Clus08,0.3312945069,fmcc
KBS1_126,1.744,0.013,1086,Clus51,WOE_KBS1_126,0.4291936507,0.0340636897,Clus08,0.5909358031,fmcc
KBS1_116,6.3,0.029,729,Clus51,WOE_KBS1_116,0.2132714263,0.0231604295,Clus57,0.8053815565,fmcc
LSA_288,4.61,0.01,1166,Clus51,WOE_LSA_288,0.2237905995,0.0914695548,Clus36,0.8543570605,fmcc
KBS5_036,3.183,0.017,990,Clus51,WOE_KBS5_036,0.0898599816,0.0251919134,Clus57,0.9336607184,fmcc
ORG_010,3.348,0.006,1262,Clus52,WOE_ORG_010,0.7983478575,0.3680326004,Clus06,0.3190863051,fmcc
ECA_011,3.722,0.006,1246,Clus52,WOE_ECA_011,0.7875380065,0.4071628139,Clus06,0.3583816915,fmcc
KBS1_025,5.231,0.014,1065,Clus52,WOE_KBS1_025,0.7031715207,0.2667255406,Clus06,0.4047986064,fmcc
KBS1_095,1.878,0.005,1289,Clus52,WOE_KBS1_095,0.5995307713,0.1102635357,Clus66,0.4500987031,fmcc
KBS1_046,8.168,0.024,837,Clus52,WOE_KBS1_046,0.6928148636,0.4188604194,Clus06,0.528590973,fmcc
ORG_146,10.257,0.044,425,Clus52,WOE_ORG_146,0.3373234159,0.2101673087,Clus06,0.839008807,fmcc
ORG_011,12.366,0.069,189,Clus52,WOE_ORG_011,0.5499321291,0.4942247679,Clus65,0.8898574748,fmcc
ORG_012,12.366,0.069,190,Clus52,WOE_ORG_012,0.5499321291,0.4942247679,Clus65,0.8898574748,fmcc
KBS4_065,5.955,0.018,984,Clus52,WOE_KBS4_065,0.1319305613,0.0816010152,Clus75,0.9451986044,fmcc
POP_009,5.991,0.018,976,Clus52,WOE_POP_009,0.1253584108,0.1132670308,Clus75,0.9863641249,fmcc
DBT_017,11.632,0.052,322,Clus53,WOE_DBT_017,0.844014803,0.3627082134,Clus19,0.2447626037,fmcc
DBT_018,10.931,0.047,367,Clus53,WOE_DBT_018,0.8587250444,0.4280527014,Clus19,0.2470069461,fmcc
DBT_035,10.138,0.044,405,Clus53,WOE_DBT_035,0.8178849056,0.4274959059,Clus19,0.3181026935,fmcc
KBS4_055,10.135,0.044,408,Clus53,WOE_KBS4_055,0.8178557772,0.427523563,Clus19,0.3181689428,fmcc
KBS4_054,11.096,0.046,371,Clus53,WOE_KBS4_054,0.7951386205,0.3792984006,Clus19,0.3300480934,fmcc
DBT_019,11.882,0.05,341,Clus53,WOE_DBT_019,0.7542771754,0.4448520617,Clus19,0.4426258438,fmcc
DBT_036,9.097,0.035,607,Clus53,WOE_DBT_036,0.7402582483,0.4804319738,Clus19,0.4999186605,fmcc
DBT_037,8.652,0.035,615,Clus53,WOE_DBT_037,0.7528635389,0.5276859484,Clus19,0.5232460485,fmcc
KBS3_029,11.286,0.056,280,Clus53,WOE_KBS3_029,0.5924897244,0.2616281956,Clus38,0.5519038961,fmcc
DBT_038,7.701,0.029,727,Clus53,WOE_DBT_038,0.6877640487,0.4998667474,Clus19,0.6243055219,fmcc
ORG_169,12.792,0.062,229,Clus53,WOE_ORG_169,0.3727784047,0.1616040087,Clus34,0.7481209379,fmcc
DBT_039,5.7,0.017,1009,Clus53,WOE_DBT_039,0.5569452973,0.413805085,Clus19,0.7558146468,fmcc
DBT_020,13.306,0.057,262,Clus53,WOE_DBT_020,0.4161042857,0.2484073109,Clus19,0.7768778526,fmcc
DBT_054,6.855,0.018,972,Clus53,WOE_DBT_054,0.0756154015,0.0434917284,Clus34,0.966415687,fmcc
POP5_123,14.047,0.065,204,Clus54,WOE_POP5_123,0.888439529,0.4442372817,Clus24,0.2007339955,fmcc
POP5_128,14.047,0.065,205,Clus54,WOE_POP5_128,0.888439529,0.4442372817,Clus24,0.2007339955,fmcc
POP5_126,9.645,0.029,731,Clus54,WOE_POP5_126,0.8312821182,0.3068258599,Clus56,0.2433989846,fmcc
POP5_122,12.56,0.054,305,Clus54,WOE_POP5_122,0.8379440492,0.3904621907,Clus24,0.2658669378,fmcc
POP5_121,13.695,0.06,236,Clus54,WOE_POP5_121,0.8179726158,0.3343033283,Clus24,0.2734389279,fmcc
KBS3_008,7.755,0.02,923,Clus54,WOE_KBS3_008,0.6482576738,0.3510180894,Clus28,0.541990956,fmcc
ORG_031,7.755,0.02,924,Clus54,WOE_ORG_031,0.6482576738,0.3510180894,Clus28,0.541990956,fmcc
POP5_327,1.227,0.001,1344,Clus54,WOE_POP5_327,0.1411651901,0.0694887006,Clus69,0.9229708554,fmcc
POP5_331,1.227,0.001,1345,Clus54,WOE_POP5_331,0.1411651901,0.0694887006,Clus69,0.9229708554,fmcc
ECA_117,1.433,0.012,1119,Clus55,WOE_ECA_117,0.7934551646,0.0511216304,Clus26,0.2176726143,fmcc
KBS1_103,3.037,0.024,821,Clus55,WOE_KBS1_103,0.7709945329,0.0951426044,Clus26,0.2530845946,fmcc
DSA2_100,4.062,0.023,866,Clus55,WOE_DSA2_100,0.6839773734,0.0562278546,Clus26,0.3348505549,fmcc
ECA_036,3.199,0.014,1081,Clus55,WOE_ECA_036,0.6793942538,0.1303353664,Clus26,0.3686544604,fmcc
OVF_005,4.729,0.02,937,Clus55,WOE_OVF_005,0.4240504969,0.0239163831,Clus26,0.5900616434,fmcc
DSA2_492,9.135,0.027,758,Clus56,WOE_DSA2_492,0.8126833174,0.3625280275,Clus54,0.293843009,fmcc
DSA2_493,8.661,0.026,785,Clus56,WOE_DSA2_493,0.7854827659,0.3165237637,Clus54,0.3138620228,fmcc
AFW_009,2.871,0.005,1288,Clus56,WOE_AFW_009,0.7316271634,0.2725834725,Clus54,0.3689397016,fmcc
POP_041,3.005,0.006,1269,Clus56,WOE_POP_041,0.5742552279,0.2402368371,Clus05,0.5603651149,fmcc
AFW_010,3.826,0.008,1222,Clus56,WOE_AFW_010,0.4835156351,0.1271022404,Clus54,0.5916894152,fmcc
DSA2_169,10.142,0.047,366,Clus56,WOE_DSA2_169,0.373146717,0.2282000933,Clus05,0.8121966296,fmcc
DSA2_126,3.122,0.008,1203,Clus56,WOE_DSA2_126,0.1628003498,0.0676472156,Clus06,0.8979429934,fmcc
KBS1_202,3.122,0.008,1204,Clus56,WOE_KBS1_202,0.1628003498,0.0676472156,Clus06,0.8979429934,fmcc
CNC_122,9.342,0.074,162,Clus56,WOE_CNC_122,0.1849610755,0.1387800614,Clus39,0.9463772121,fmcc
KBS1_051,1.684,0.011,1133,Clus56,WOE_KBS1_051,0.0655974405,0.024401173,Clus05,0.9577733527,fmcc
ORG_089,1.684,0.011,1134,Clus56,WOE_ORG_089,0.0655974405,0.024401173,Clus05,0.9577733527,fmcc
ECA_008,21.506,0.21,49,Clus57,WOE_ECA_008,0.7289459655,0.1145230298,Clus07,0.306110767,fmcc
KBS5_061,21.494,0.21,50,Clus57,WOE_KBS5_061,0.7289459655,0.1145230298,Clus07,0.306110767,fmcc
DSA2_104,22.21,0.167,72,Clus57,WOE_DSA2_104,0.6406999555,0.0813661494,Clus07,0.3911243247,fmcc
ECA_018,6.43,0.044,413,Clus57,WOE_ECA_018,0.24328636,0.02521768,Clus22,0.7762898695,fmcc
KBS3_103,33.865,0.401,5,Clus57,WOE_KBS3_103,0.4055034855,0.2442776141,Clus48,0.7866599239,fmcc
ORG_206,36.182,0.434,3,Clus57,WOE_ORG_206,0.4496141676,0.3247616753,Clus65,0.8150986286,fmcc
DSA2_103,6.432,0.051,334,Clus57,WOE_DSA2_103,0.2173531592,0.0441604436,Clus26,0.818805662,fmcc
KBS3_041,20.939,0.179,65,Clus57,WOE_KBS3_041,0.222233364,0.0760446026,Clus48,0.8417794172,fmcc
KBS3_042,18.33,0.15,79,Clus57,WOE_KBS3_042,0.2168293464,0.080549562,Clus22,0.8517812611,fmcc
DSA2_105,3.627,0.034,635,Clus57,WOE_DSA2_105,0.1411846743,0.0232217073,Clus26,0.8792326079,fmcc
DSA2_101,8.572,0.033,655,Clus57,WOE_DSA2_101,0.1140738062,0.0129133417,Clus65,0.8975161262,fmcc
DSA2_102,8.165,0.055,286,Clus57,WOE_DSA2_102,0.1127117261,0.0156014864,Clus22,0.9013506844,fmcc
DSA2_211,7.408,0.021,917,Clus58,WOE_DSA2_211,0.8028993287,0.1848823284,Clus21,0.2418064019,fmcc
DSA2_253,7.408,0.021,918,Clus58,WOE_DSA2_253,0.8028993287,0.1848823284,Clus21,0.2418064019,fmcc
DSA2_389,6.563,0.018,966,Clus58,WOE_DSA2_389,0.7115802971,0.1220709275,Clus66,0.3285227838,fmcc
DSA2_215,5.256,0.011,1152,Clus58,WOE_DSA2_215,0.4887735077,0.0606049863,Clus63,0.5442082243,fmcc
DSA2_387,5.316,0.011,1156,Clus58,WOE_DSA2_387,0.3682050115,0.0613580322,Clus66,0.6730947584,fmcc
KBS3_011,4.997,0.011,1146,Clus59,WOE_KBS3_011,0.9766133156,0.0496641396,Clus23,0.0246088623,fmcc
ORG_064,4.997,0.011,1147,Clus59,WOE_ORG_064,0.9766133156,0.0496641396,Clus23,0.0246088623,fmcc
EDUCT_CD,5.352,0.012,1112,Clus59,WOE_EDUCT_CD,0.8982976406,0.0680488432,Clus23,0.1091284223,fmcc
KBS1_043,2.532,0.003,1323,Clus60,WOE_KBS1_043,0.9188802391,0.2925639416,Clus02,0.1146672691,fmcc
ORG_213,2.586,0.003,1322,Clus60,WOE_ORG_213,0.9161622256,0.2948880879,Clus02,0.1188999548,fmcc
ORG_215,2.473,0.003,1324,Clus60,WOE_ORG_215,0.9065866848,0.2837844195,Clus02,0.130426254,fmcc
ORG_217,1.906,0.001,1349,Clus60,WOE_ORG_217,0.707285469,0.3243001929,Clus21,0.4332020343,fmcc
ORG_232,1.218,0.002,1337,Clus60,WOE_ORG_232,0.2975056535,0.0958074833,Clus02,0.7769300603,fmcc
POP5_206,3.095,0.008,1202,Clus60,WOE_POP5_206,0.2154959515,0.1037766585,Clus38,0.8753443614,fmcc
POP5_168,18.958,0.136,81,Clus60,WOE_POP5_168,0.1402380212,0.0850338549,Clus38,0.9396653454,fmcc
LSA_252,13.465,0.077,146,Clus61,WOE_LSA_252,0.7266166998,0.1437903341,Clus08,0.3192948072,fmcc
LSA_253,15.281,0.087,119,Clus61,WOE_LSA_253,0.846658099,0.5567701924,Clus08,0.3459647757,fmcc
LSA_254,12.531,0.073,172,Clus61,WOE_LSA_254,0.6947254753,0.1363707644,Clus20,0.3534786829,fmcc
LSA_206,13.954,0.07,184,Clus61,WOE_LSA_206,0.7865600817,0.5968766229,Clus08,0.5294654947,fmcc
INQ_6MO_EXCLAUTO_7DA_CT,11.111,0.052,319,Clus61,WOE_INQ_6MO_EXCLAUTO_7DA_CT,0.5440220181,0.2497347558,Clus08,0.6077557043,fmcc
LSA_196,6.684,0.023,859,Clus61,WOE_LSA_196,0.2415668578,0.1132884116,Clus08,0.8553323901,fmcc
LSA_197,5.784,0.026,777,Clus61,WOE_LSA_197,0.2960654007,0.2039422203,Clus08,0.8842757615,fmcc
DBT_059,12.669,0.051,323,Clus62,WOE_DBT_059,0.8542907915,0.1802501942,Clus54,0.1777483904,fmcc
DBT_060,12.446,0.054,303,Clus62,WOE_DBT_060,0.8074924922,0.2446443599,Clus10,0.2548567821,fmcc
DBT_051,12.37,0.051,329,Clus62,WOE_DBT_051,0.7688835982,0.1855884933,Clus56,0.2837833207,fmcc
DBT_045,11.321,0.041,511,Clus62,WOE_DBT_045,0.6760300019,0.1778231304,Clus54,0.3940392999,fmcc
DBT_044,8.53,0.026,784,Clus62,WOE_DBT_044,0.6067681002,0.1536242297,Clus36,0.4646067546,fmcc
DBT_050,9.255,0.029,725,Clus62,WOE_DBT_050,0.4786284447,0.19315846,Clus36,0.6461882903,fmcc
MRCNTTRDE_AGEMO_NB,7.685,0.019,948,Clus63,WOE_MRCNTTRDE_AGEMO_NB,0.654975702,0.2516486448,Clus03,0.4610458652,fmcc
MRCNTTRDINVLDVLAGEMO_NB,7.638,0.019,952,Clus63,WOE_MRCNTTRDINVLDVLAGEMO_NB,0.6545835255,0.252214807,Clus03,0.4619193824,fmcc
OLD_TRDLN_AGE_NB,10.346,0.036,597,Clus63,WOE_OLD_TRDLN_AGE_NB,0.7018236965,0.383600662,Clus72,0.4837388444,fmcc
OLD_TRDLNINVLDVALAGE_NB,10.346,0.036,596,Clus63,WOE_OLD_TRDLNINVLDVALAGE_NB,0.7018236965,0.383600662,Clus72,0.4837388444,fmcc
REV_STSFD_GE61MO_CT,13.853,0.061,235,Clus63,WOE_REV_STSFD_GE61MO_CT,0.7438664667,0.5365784825,Clus03,0.5527009937,fmcc
REV_STSFD_GE25_MO_CT,13.028,0.057,274,Clus63,WOE_REV_STSFD_GE25_MO_CT,0.6205792868,0.3464661285,Clus03,0.5805677865,fmcc
OPEN_TRDE_12MO_CT,8.784,0.031,689,Clus63,WOE_OPEN_TRDE_12MO_CT,0.6926982422,0.5436669317,Clus03,0.6734154922,fmcc
AVG_TRADE_AGEMO_NB,14.829,0.071,180,Clus63,WOE_AVG_TRADE_AGEMO_NB,0.6599002122,0.6490725306,Clus72,0.9691455286,fmcc
CBYR_REV_STSFD_CT,8.32,0.05,340,Clus64,WOE_CBYR_REV_STSFD_CT,0.9149878665,0.6491846691,Clus10,0.2423273046,fmcc
CBYR_REV_STSFD_GE25_MO_CT,8.43,0.054,294,Clus64,WOE_CBYR_REV_STSFD_GE25_MO_CT,0.9109144358,0.6354163423,Clus10,0.2443487587,fmcc
CBYR_REV_STSFD_GE61MO_CT,8.481,0.059,244,Clus64,WOE_CBYR_REV_STSFD_GE61MO_CT,0.9004314951,0.6179981721,Clus10,0.2606492893,fmcc
CBYR_TOT_REV_TRADE_CT,7.232,0.039,551,Clus64,WOE_CBYR_TOT_REV_TRADE_CT,0.8760453832,0.6006768707,Clus10,0.3104118136,fmcc
CBYR_TOT_SATSFC_TRDLN_CT,6.926,0.033,649,Clus64,WOE_CBYR_TOT_SATSFC_TRDLN_CT,0.890470518,0.6816466466,Clus10,0.3440500338,fmcc
CBYR_NDRGT_TRDLN_CT,6.398,0.029,719,Clus64,WOE_CBYR_NDRGT_TRDLN_CT,0.8386110589,0.6359096842,Clus10,0.4432662283,fmcc
CBYR_OLD_TRDLN_AGE_NB,7.187,0.047,362,Clus64,WOE_CBYR_OLD_TRDLN_AGE_NB,0.777651957,0.5329510296,Clus10,0.476070085,fmcc
CBYR_TOT_ACTV_TRADE_CT,5.477,0.02,941,Clus64,WOE_CBYR_TOT_ACTV_TRADE_CT,0.767593938,0.579725502,Clus10,0.5529863533,fmcc
CBE_095,12.633,0.051,324,Clus64,WOE_CBE_095,0.8278833829,0.7009642049,Clus10,0.5755719545,fmcc
CBYR_AVG_TRADE_AGEMO_NB,7.984,0.057,267,Clus64,WOE_CBYR_AVG_TRADE_AGEMO_NB,0.6699907645,0.4623514226,Clus10,0.613801002,fmcc
CBYR_OTH_STSFD_GE61MO_CT,6.178,0.026,783,Clus64,WOE_CBYR_OTH_STSFD_GE61MO_CT,0.7159059181,0.5914536164,Clus10,0.6953777915,fmcc
CBYR_AUTO_STSFD_GE61MO_CT,5.309,0.02,938,Clus64,WOE_CBYR_AUTO_STSFD_GE61MO_CT,0.6692692122,0.5382333471,Clus10,0.7162292592,fmcc
CBYR_AUTO_STSFD_GE49MO_CT,5.168,0.018,963,Clus64,WOE_CBYR_AUTO_STSFD_GE49MO_CT,0.6672172584,0.5430418548,Clus10,0.7282565048,fmcc
CBYR_OLD_TRDLNINVLDVALAGE_NB,7.342,0.048,359,Clus64,WOE_CBYR_OLD_TRDLNINVLDVALAGE_NB,0.6815494135,0.5662112822,Clus10,0.7341144972,fmcc
CBYR_OTH_STSFD_CT,5.437,0.018,970,Clus64,WOE_CBYR_OTH_STSFD_CT,0.6718066723,0.5672090592,Clus10,0.7583183861,fmcc
KBS5_016,9.117,0.041,512,Clus64,WOE_KBS5_016,0.5359446807,0.4163359578,Clus10,0.7950726543,fmcc
ETC_028,10.853,0.047,365,Clus64,WOE_ETC_028,0.3965306318,0.295680701,Clus10,0.8568122002,fmcc
CBE_070,4.817,0.016,1031,Clus64,WOE_CBE_070,0.672292111,0.6342695622,Clus10,0.8960366846,fmcc
CBE_086,13.63,0.062,230,Clus64,WOE_CBE_086,0.6933695529,0.6719671053,Clus10,0.9347551787,fmcc
CBYR_REV_AVAIL_PC,8.441,0.041,513,Clus64,WOE_CBYR_REV_AVAIL_PC,0.4534687156,0.4192977354,Clus10,0.9411557656,fmcc
KBS1_203,8.358,0.026,786,Clus64,WOE_KBS1_203,0.3430681789,0.3155340657,Clus74,0.9597728509,fmcc
DSA2_247,1.086,0.007,1228,Clus64,WOE_DSA2_247,0.2502819604,0.2201381084,Clus01,0.961347192,fmcc
ECA_017,15.542,0.084,125,Clus65,WOE_ECA_017,0.8022337331,0.4221453765,Clus06,0.3422422507,fmcc
DSA_042,14.581,0.082,131,Clus65,WOE_DSA_042,0.7253764177,0.3988527859,Clus06,0.456832496,fmcc
DSA_041,14.03,0.075,154,Clus65,WOE_DSA_041,0.7172268661,0.4120872356,Clus06,0.4809780481,fmcc
KBS1_092,14.28,0.081,134,Clus65,WOE_KBS1_092,0.7066448098,0.4173009781,Clus52,0.5034420501,fmcc
ECA_005,14.282,0.081,133,Clus65,WOE_ECA_005,0.7064008432,0.4172954376,Clus52,0.5038559431,fmcc
KBS1_135,13.377,0.066,202,Clus65,WOE_KBS1_135,0.6364665648,0.3173389642,Clus06,0.5325240729,fmcc
DSA_005,9.743,0.052,318,Clus65,WOE_DSA_005,0.5032522499,0.2175235235,Clus06,0.6348404905,fmcc
DSA_040,10.354,0.062,225,Clus65,WOE_DSA_040,0.4520366006,0.2423863966,Clus07,0.7232755549,fmcc
ORG_013,11.941,0.052,320,Clus65,WOE_ORG_013,0.567962904,0.4030594029,Clus06,0.723752243,fmcc
ECA_020,4.808,0.037,573,Clus65,WOE_ECA_020,0.2500703322,0.1506749266,Clus31,0.8829713044,fmcc
POP5_079,5.78,0.017,994,Clus65,WOE_POP5_079,0.4574344721,0.4255575123,Clus06,0.9445080047,fmcc
POP5_082,5.783,0.017,995,Clus65,WOE_POP5_082,0.4575875969,0.4257840477,Clus06,0.9446139574,fmcc
POP5_008,8.396,0.024,819,Clus65,WOE_POP5_008,0.4479781762,0.4162729225,Clus06,0.9456847988,fmcc
LSA_061,9.621,0.102,100,Clus65,WOE_LSA_061,0.1206642864,0.0898305845,Clus06,0.966123118,fmcc
POP5_418,3.696,0.011,1137,Clus66,WOE_POP5_418,0.7817499812,0.3098465414,Clus21,0.3162340435,fmcc
POP5_416,3.62,0.01,1177,Clus66,WOE_POP5_416,0.7578151811,0.3280465339,Clus21,0.3604190337,fmcc
POP5_419,3.668,0.01,1169,Clus66,WOE_POP5_419,0.7329245105,0.3278382306,Clus21,0.3973381137,fmcc
POP5_417,3.83,0.015,1053,Clus66,WOE_POP5_417,0.6660251394,0.2392625499,Clus21,0.4390146173,fmcc
ORG_123,1.301,0.006,1258,Clus66,WOE_ORG_123,0.6323196184,0.2836296448,Clus21,0.5132546021,fmcc
ORG_129,1.301,0.006,1259,Clus66,WOE_ORG_129,0.6323196184,0.2836296448,Clus21,0.5132546021,fmcc
DSA2_270,9.085,0.03,701,Clus66,WOE_DSA2_270,0.5974626734,0.2459586784,Clus21,0.5338398774,fmcc
CNC_133,1.913,0.003,1317,Clus66,WOE_CNC_133,0.6320975061,0.4102896835,Clus21,0.6238698623,fmcc
ECA_022,2.699,0.008,1216,Clus66,WOE_ECA_022,0.5880159483,0.3418193358,Clus21,0.6259437175,fmcc
LSA_041,2.6,0.006,1247,Clus66,WOE_LSA_041,0.5866365802,0.3885429226,Clus21,0.6760301501,fmcc
DSA2_271,8.099,0.027,763,Clus66,WOE_DSA2_271,0.4540888826,0.2043253547,Clus21,0.6860984205,fmcc
DSA_047,0.616,0.002,1331,Clus66,WOE_DSA_047,0.0623312659,0.0260649866,Clus21,0.9627631425,fmcc
CNC_311,12.683,0.057,263,Clus67,WOE_CNC_311,0.9416643432,0.824813663,Clus04,0.3329920461,fmcc
CNC_294,12.681,0.057,264,Clus67,WOE_CNC_294,0.9417053228,0.8249666521,Clus04,0.3330489752,fmcc
CNC_306,12.681,0.057,265,Clus67,WOE_CNC_306,0.9417053228,0.8249666521,Clus04,0.3330489752,fmcc
CNC_307,12.681,0.057,266,Clus67,WOE_CNC_307,0.9417053228,0.8249666521,Clus04,0.3330489752,fmcc
CNC_308,12.792,0.057,269,Clus67,WOE_CNC_308,0.9381780022,0.8309996486,Clus04,0.365809877,fmcc
CNC_313,13.45,0.061,233,Clus67,WOE_CNC_313,0.9231200218,0.7932683066,Clus04,0.3718828833,fmcc
CNC_312,12.927,0.058,255,Clus67,WOE_CNC_312,0.9324518265,0.8222330181,Clus04,0.3799815512,fmcc
CNC_310,12.481,0.055,292,Clus67,WOE_CNC_310,0.9366868791,0.846130551,Clus04,0.4114729814,fmcc
CNC_314,13.523,0.063,220,Clus67,WOE_CNC_314,0.9034481567,0.772126721,Clus04,0.4237084913,fmcc
CNC_315,13.854,0.066,200,Clus67,WOE_CNC_315,0.8935776572,0.7652211238,Clus04,0.4532875552,fmcc
CNC_309,13.571,0.063,218,Clus67,WOE_CNC_309,0.8732118105,0.8082389378,Clus04,0.6611779681,fmcc
LSA_324,11.875,0.057,272,Clus67,WOE_LSA_324,0.7759783913,0.6659865506,Clus04,0.6706963719,fmcc
LSA_325,11.875,0.057,273,Clus67,WOE_LSA_325,0.7759783913,0.6659865506,Clus04,0.6706963719,fmcc
LSA_319,11.917,0.057,270,Clus67,WOE_LSA_319,0.7771066939,0.6691159338,Clus04,0.673629615,fmcc
LSA_326,11.958,0.057,261,Clus67,WOE_LSA_326,0.7794307246,0.6738074183,Clus04,0.6761934139,fmcc
LSA_318,12.796,0.064,213,Clus67,WOE_LSA_318,0.7582273522,0.6583868138,Clus04,0.7077380428,fmcc
CNC_009,11.278,0.044,410,Clus67,WOE_CNC_009,0.843790873,0.7850040716,Clus04,0.7265678382,fmcc
DBT_016,9.866,0.032,676,Clus67,WOE_DBT_016,0.7124328331,0.624676076,Clus10,0.7661839508,fmcc
DSA2_176,9.939,0.034,628,Clus67,WOE_DSA2_176,0.6336959613,0.5290226531,Clus04,0.7777529878,fmcc
KBS1_133,9.939,0.034,629,Clus67,WOE_KBS1_133,0.6336959613,0.5290226531,Clus04,0.7777529878,fmcc
OVF_018,9.939,0.034,630,Clus67,WOE_OVF_018,0.6336959613,0.5290226531,Clus04,0.7777529878,fmcc
DSA2_490,7.857,0.036,585,Clus67,WOE_DSA2_490,0.5243579259,0.420867653,Clus24,0.8213011699,fmcc
CNC_032,16.425,0.093,114,Clus67,WOE_CNC_032,0.7300393076,0.6729065717,Clus04,0.8253320582,fmcc
DBT_034,7.169,0.017,996,Clus67,WOE_DBT_034,0.6539662414,0.5952462102,Clus37,0.854924073,fmcc
CNC_025,21.742,0.167,73,Clus67,WOE_CNC_025,0.6372524602,0.5793012347,Clus28,0.86225007,fmcc
CNC_041,14.244,0.109,93,Clus67,WOE_CNC_041,0.7486865963,0.7142680954,Clus04,0.8795426748,fmcc
CNC_047,15.632,0.101,101,Clus67,WOE_CNC_047,0.5578683677,0.5056157054,Clus04,0.8943076008,fmcc
DSA2_489,12.033,0.049,344,Clus67,WOE_DSA2_489,0.3801357021,0.3210594553,Clus24,0.9129875992,fmcc
CNC_048,15.488,0.096,111,Clus67,WOE_CNC_048,0.6213275231,0.6065693224,Clus04,0.9624884342,fmcc
FPOP_024,8.475,0.03,694,Clus68,WOE_FPOP_024,0.6224778806,0.2022722357,Clus15,0.4732468096,fmcc
FPOP_022,7.789,0.026,793,Clus68,WOE_FPOP_022,0.6254051374,0.2875291204,Clus15,0.5257686642,fmcc
FPOP_025,6.81,0.023,851,Clus68,WOE_FPOP_025,0.5995378868,0.2460099539,Clus15,0.5311238726,fmcc
POP_092,9.795,0.042,461,Clus68,WOE_POP_092,0.712485992,0.4882819015,Clus15,0.5618601508,fmcc
POP_093,8.243,0.031,684,Clus68,WOE_POP_093,0.6053122078,0.374956935,Clus15,0.6314569575,fmcc
FPOP_023,7.197,0.023,857,Clus68,WOE_FPOP_023,0.6809469961,0.5182987597,Clus15,0.662346237,fmcc
POP_091,8.634,0.03,700,Clus68,WOE_POP_091,0.7280482435,0.6099019457,Clus15,0.6971369211,fmcc
FPOP_026,5.724,0.017,991,Clus68,WOE_FPOP_026,0.5703249816,0.3943035633,Clus15,0.7093900382,fmcc
POP5_325,8.677,0.031,686,Clus68,WOE_POP5_325,0.64700465,0.5402700621,Clus15,0.7678319833,fmcc
POP5_323,8.555,0.03,696,Clus68,WOE_POP5_323,0.6284860581,0.5273141301,Clus15,0.785963714,fmcc
KBS1_096,7.081,0.018,967,Clus69,WOE_KBS1_096,0.8594233637,0.1980739117,Clus10,0.1752987443,fmcc
DSA2_251,5.764,0.014,1074,Clus69,WOE_DSA2_251,0.8491227976,0.2087277325,Clus10,0.1906767223,fmcc
DSA2_255,4.417,0.01,1162,Clus69,WOE_DSA2_255,0.6970376591,0.1190153219,Clus52,0.3438905902,fmcc
POP5_049,6.248,0.024,818,Clus69,WOE_POP5_049,0.4085009509,0.0844128724,Clus21,0.6460325089,fmcc
DSA_100,5.785,0.017,1007,Clus69,WOE_DSA_100,0.6819805321,0.5605497004,Clus20,0.7236756198,fmcc
KBS5_035,4.786,0.009,1192,Clus69,WOE_KBS5_035,0.6632579699,0.6291358798,Clus20,0.9079930136,fmcc
DSA2_248,4.32,0.013,1097,Clus69,WOE_DSA2_248,0.1517582485,0.1009931382,Clus72,0.9435320101,fmcc
